[SIGNAL]
nbits = 14
rate = 100000000
 	9011
 	9069
 	9114
 	9144
 	9159
 	9166
 	9149
 	9123
 	9084
 	9027
 	8963
 	8883
 	8796
 	8700
 	8595
 	8486
 	8376
 	8259
 	8148
 	8031
 	7919
 	7814
 	7716
 	7624
 	7547
 	7477
 	7420
 	7377
 	7346
 	7330
 	7327
 	7338
 	7367
 	7403
 	7461
 	7526
 	7604
 	7691
 	7788
 	7897
 	8002
 	8114
 	8232
 	8347
 	8462
 	8572
 	8679
 	8774
 	8866
 	8946
 	9016
 	9075
 	9119
 	9148
 	9160
 	9168
 	9153
 	9127
 	9088
 	9034
 	8964
 	8883
 	8800
 	8703
 	8597
 	8492
 	8377
 	8262
 	8149
 	8031
 	7922
 	7815
 	7715
 	7629
 	7550
 	7480
 	7424
 	7375
 	7347
 	7328
 	7324
 	7337
 	7366
 	7407
 	7460
 	7527
 	7601
 	7692
 	7791
 	7893
 	8003
 	8115
 	8232
 	8347
 	8458
 	8568
 	8674
 	8773
 	8863
 	8941
 	9011
 	9069
 	9115
 	9149
 	9161
 	9164
 	9152
 	9121
 	9083
 	9026
 	8960
 	8884
 	8794
 	8697
 	8595
 	8486
 	8374
 	8257
 	8146
 	8031
 	7922
 	7816
 	7715
 	7629
 	7546
 	7477
 	7422
 	7373
 	7344
 	7331
 	7329
 	7338
 	7364
 	7409
 	7460
 	7529
 	7604
 	7691
 	7788
 	7894
 	8006
 	8118
 	8233
 	8346
 	8464
 	8573
 	8675
 	8776
 	8868
 	8943
 	9012
 	9075
 	9117
 	9147
 	9162
 	9168
 	9151
 	9127
 	9089
 	9030
 	8962
 	8887
 	8799
 	8703
 	8598
 	8490
 	8375
 	8261
 	8147
 	8034
 	7921
 	7816
 	7718
 	7631
 	7547
 	7474
 	7420
 	7377
 	7345
 	7329
 	7324
 	7337
 	7366
 	7405
 	7460
 	7528
 	7601
 	7691
 	7789
 	7893
 	8001
 	8116
 	8231
 	8346
 	8461
 	8568
 	8672
 	8773
 	8861
 	8944
 	9013
 	9069
 	9115
 	9148
 	9164
 	9167
 	9151
 	9126
 	9085
 	9031
 	8963
 	8882
 	8799
 	8702
 	8599
 	8489
 	8378
 	8260
 	8146
 	8032
 	7922
 	7816
 	7718
 	7629
 	7545
 	7476
 	7420
 	7375
 	7345
 	7327
 	7326
 	7337
 	7368
 	7402
 	7457
 	7527
 	7605
 	7692
 	7790
 	7891
 	8006
 	8114
 	8233
 	8348
 	8462
 	8572
 	8677
 	8776
 	8862
 	8945
 	9014
 	9068
 	9113
 	9148
 	9165
 	9166
 	9151
 	9125
 	9083
 	9027
 	8964
 	8886
 	8802
 	8704
 	8600
 	8488
 	8376
 	8257
 	8146
 	8032
 	7920
 	7819
 	7720
 	7627
 	7546
 	7476
 	7421
 	7375
 	7344
 	7328
 	7327
 	7338
 	7366
 	7403
 	7462
 	7525
 	7604
 	7693
 	7794
 	7895
 	8004
 	8116
 	8232
 	8348
 	8463
 	8570
 	8673
 	8777
 	8862
 	8944
 	9016
 	9074
 	9117
 	9146
 	9163
 	9167
 	9155
 	9127
 	9085
 	9033
 	8963
 	8889
 	8799
 	8704
 	8598
 	8490
 	8378
 	8261
 	8146
 	8033
 	7921
 	7817
 	7718
 	7628
 	7549
 	7477
 	7422
 	7377
 	7346
 	7327
 	7323
 	7337
 	7365
 	7408
 	7463
 	7527
 	7603
 	7694
 	7787
 	7893
 	8001
 	8113
 	8231
 	8345
 	8462
 	8570
 	8679
 	8777
 	8865
 	8944
 	9011
 	9070
 	9115
 	9149
 	9166
 	9166
 	9151
 	9127
 	9087
 	9031
 	8963
 	8887
 	8797
 	8699
 	8598
 	8485
 	8373
 	8260
 	8144
 	8032
 	7917
 	7813
 	7714
 	7622
 	7545
 	7475
 	7420
 	7375
 	7339
 	7323
 	7322
 	7335
 	7362
 	7405
 	7460
 	7523
 	7598
 	7691
 	7787
 	7891
 	8000
 	8113
 	8231
 	8348
 	8457
 	8569
 	8672
 	8772
 	8863
 	8941
 	9012
 	9068
 	9112
 	9145
 	9160
 	9166
 	9151
 	9123
 	9083
 	9031
 	8963
 	8884
 	8798
 	8701
 	8594
 	8485
 	8374
 	8256
 	8144
 	8031
 	7919
 	7818
 	7718
 	7628
 	7549
 	7479
 	7418
 	7372
 	7347
 	7328
 	7327
 	7338
 	7362
 	7401
 	7458
 	7527
 	7606
 	7693
 	7792
 	7895
 	8005
 	8117
 	8232
 	8348
 	8461
 	8569
 	8673
 	8776
 	8863
 	8942
 	9014
 	9070
 	9114
 	9144
 	9159
 	9166
 	9151
 	9125
 	9088
 	9032
 	8964
 	8887
 	8798
 	8703
 	8603
 	8489
 	8373
 	8262
 	8145
 	8030
 	7921
 	7817
 	7718
 	7628
 	7545
 	7475
 	7421
 	7376
 	7346
 	7328
 	7328
 	7337
 	7368
 	7407
 	7458
 	7525
 	7605
 	7687
 	7790
 	7893
 	8004
 	8114
 	8229
 	8346
 	8457
 	8569
 	8671
 	8769
 	8862
 	8938
 	9012
 	9071
 	9115
 	9146
 	9158
 	9164
 	9150
 	9122
 	9085
 	9029
 	8961
 	8881
 	8794
 	8699
 	8598
 	8485
 	8372
 	8259
 	8144
 	8028
 	7916
 	7813
 	7715
 	7623
 	7544
 	7477
 	7419
 	7372
 	7342
 	7324
 	7321
 	7337
 	7366
 	7404
 	7458
 	7521
 	7602
 	7689
 	7789
 	7893
 	8001
 	8113
 	8229
 	8347
 	8460
 	8570
 	8673
 	8772
 	8863
 	8942
 	9015
 	9068
 	9117
 	9141
 	9162
 	9163
 	9153
 	9126
 	9085
 	9032
 	8963
 	8887
 	8797
 	8703
 	8599
 	8490
 	8377
 	8261
 	8148
 	8031
 	7923
 	7817
 	7718
 	7628
 	7545
 	7477
 	7422
 	7376
 	7344
 	7328
 	7325
 	7337
 	7367
 	7406
 	7460
 	7527
 	7608
 	7691
 	7787
 	7895
 	8005
 	8115
 	8231
 	8348
 	8461
 	8570
 	8676
 	8774
 	8866
 	8947
 	9016
 	9070
 	9116
 	9144
 	9162
 	9167
 	9153
 	9127
 	9086
 	9034
 	8965
 	8888
 	8797
 	8700
 	8598
 	8489
 	8377
 	8258
 	8149
 	8037
 	7924
 	7819
 	7720
 	7630
 	7549
 	7481
 	7421
 	7375
 	7346
 	7332
 	7327
 	7340
 	7367
 	7405
 	7459
 	7529
 	7603
 	7696
 	7792
 	7893
 	8003
 	8114
 	8234
 	8346
 	8459
 	8570
 	8677
 	8776
 	8862
 	8943
 	9014
 	9069
 	9115
 	9147
 	9161
 	9162
 	9151
 	9123
 	9082
 	9028
 	8964
 	8885
 	8799
 	8700
 	8595
 	8485
 	8379
 	8258
 	8141
 	8032
 	7922
 	7817
 	7716
 	7628
 	7545
 	7474
 	7421
 	7372
 	7345
 	7326
 	7323
 	7337
 	7363
 	7403
 	7464
 	7528
 	7604
 	7693
 	7791
 	7896
 	8003
 	8112
 	8234
 	8349
 	8463
 	8572
 	8679
 	8773
 	8863
 	8943
 	9014
 	9074
 	9117
 	9148
 	9162
 	9162
 	9152
 	9125
 	9083
 	9030
 	8964
 	8885
 	8795
 	8701
 	8596
 	8488
 	8376
 	8262
 	8145
 	8033
 	7920
 	7819
 	7718
 	7629
 	7548
 	7479
 	7422
 	7374
 	7341
 	7326
 	7327
 	7338
 	7365
 	7409
 	7461
 	7524
 	7604
 	7694
 	7790
 	7893
 	8004
 	8116
 	8231
 	8349
 	8463
 	8570
 	8676
 	8774
 	8866
 	8944
 	9014
 	9070
 	9118
 	9149
 	9164
 	9164
 	9153
 	9126
 	9088
 	9034
 	8963
 	8886
 	8801
 	8702
 	8596
 	8492
 	8378
 	8261
 	8148
 	8033
 	7922
 	7816
 	7718
 	7630
 	7549
 	7480
 	7422
 	7377
 	7345
 	7329
 	7324
 	7339
 	7365
 	7410
 	7462
 	7529
 	7606
 	7694
 	7789
 	7900
 	8001
 	8116
 	8234
 	8349
 	8463
 	8570
 	8677
 	8775
 	8865
 	8947
 	9016
 	9072
 	9119
 	9148
 	9164
 	9168
 	9150
 	9125
 	9085
 	9032
 	8962
 	8887
 	8798
 	8704
 	8600
 	8489
 	8370
 	8259
 	8147
 	8032
 	7922
 	7815
 	7719
 	7626
 	7547
 	7476
 	7424
 	7372
 	7345
 	7329
 	7326
 	7338
 	7365
 	7403
 	7459
 	7526
 	7604
 	7695
 	7789
 	7895
 	8000
 	8118
 	8232
 	8348
 	8461
 	8569
 	8674
 	8775
 	8863
 	8943
 	9015
 	9074
 	9116
 	9145
 	9162
 	9164
 	9152
 	9127
 	9085
 	9032
 	8963
 	8887
 	8797
 	8703
 	8598
 	8488
 	8378
 	8262
 	8149
 	8033
 	7919
 	7815
 	7718
 	7625
 	7544
 	7475
 	7421
 	7373
 	7346
 	7330
 	7327
 	7337
 	7367
 	7406
 	7463
 	7530
 	7605
 	7693
 	7792
 	7895
 	8003
 	8115
 	8230
 	8347
 	8464
 	8571
 	8678
 	8775
 	8866
 	8945
 	9013
 	9073
 	9115
 	9143
 	9160
 	9165
 	9153
 	9128
 	9084
 	9033
 	8964
 	8885
 	8798
 	8701
 	8598
 	8486
 	8376
 	8261
 	8143
 	8031
 	7920
 	7814
 	7715
 	7627
 	7543
 	7475
 	7419
 	7373
 	7344
 	7326
 	7321
 	7335
 	7366
 	7407
 	7457
 	7523
 	7601
 	7691
 	7789
 	7892
 	7999
 	8115
 	8232
 	8345
 	8461
 	8568
 	8676
 	8773
 	8866
 	8943
 	9010
 	9068
 	9114
 	9144
 	9161
 	9165
 	9152
 	9127
 	9085
 	9029
 	8961
 	8886
 	8798
 	8706
 	8602
 	8489
 	8378
 	8260
 	8145
 	8033
 	7921
 	7819
 	7716
 	7625
 	7544
 	7478
 	7423
 	7374
 	7346
 	7327
 	7325
 	7337
 	7366
 	7408
 	7458
 	7525
 	7604
 	7692
 	7792
 	7895
 	8003
 	8116
 	8232
 	8346
 	8461
 	8569
 	8675
 	8772
 	8863
 	8942
 	9013
 	9072
 	9117
 	9146
 	9161
 	9165
 	9153
 	9128
 	9083
 	9032
 	8962
 	8884
 	8796
 	8702
 	8595
 	8488
 	8377
 	8258
 	8145
 	8031
 	7920
 	7813
 	7713
 	7628
 	7546
 	7472
 	7421
 	7374
 	7341
 	7326
 	7321
 	7333
 	7363
 	7403
 	7456
 	7523
 	7602
 	7694
 	7792
 	7893
 	7999
 	8115
 	8230
 	8346
 	8457
 	8571
 	8676
 	8776
 	8865
 	8942
 	9010
 	9069
 	9115
 	9144
 	9162
 	9162
 	9151
 	9120
 	9083
 	9029
 	8961
 	8880
 	8799
 	8701
 	8597
 	8485
 	8376
 	8259
 	8145
 	8032
 	7916
 	7812
 	7718
 	7624
 	7545
 	7475
 	7418
 	7377
 	7340
 	7331
 	7324
 	7338
 	7365
 	7407
 	7465
 	7529
 	7602
 	7693
 	7791
 	7895
 	8005
 	8115
 	8231
 	8346
 	8461
 	8569
 	8672
 	8772
 	8863
 	8942
 	9013
 	9072
 	9115
 	9145
 	9162
 	9166
 	9148
 	9123
 	9082
 	9032
 	8962
 	8884
 	8798
 	8700
 	8601
 	8487
 	8373
 	8256
 	8144
 	8031
 	7914
 	7812
 	7717
 	7625
 	7546
 	7477
 	7418
 	7374
 	7343
 	7324
 	7323
 	7335
 	7362
 	7406
 	7459
 	7525
 	7603
 	7691
 	7788
 	7892
 	8000
 	8114
 	8227
 	8346
 	8459
 	8568
 	8672
 	8774
 	8863
 	8945
 	9015
 	9069
 	9118
 	9146
 	9161
 	9164
 	9150
 	9124
 	9084
 	9031
 	8960
 	8883
 	8799
 	8703
 	8598
 	8486
 	8374
 	8259
 	8144
 	8032
 	7921
 	7815
 	7717
 	7629
 	7545
 	7477
 	7421
 	7376
 	7341
 	7328
 	7323
 	7335
 	7368
 	7407
 	7459
 	7527
 	7604
 	7693
 	7794
 	7894
 	8003
 	8114
 	8227
 	8349
 	8457
 	8569
 	8673
 	8773
 	8865
 	8941
 	9010
 	9069
 	9115
 	9142
 	9161
 	9163
 	9149
 	9121
 	9083
 	9031
 	8962
 	8884
 	8798
 	8699
 	8597
 	8486
 	8374
 	8257
 	8144
 	8030
 	7918
 	7813
 	7715
 	7626
 	7545
 	7476
 	7418
 	7374
 	7342
 	7327
 	7325
 	7336
 	7367
 	7408
 	7460
 	7527
 	7601
 	7691
 	7788
 	7896
 	8004
 	8113
 	8232
 	8348
 	8458
 	8569
 	8675
 	8774
 	8866
 	8944
 	9015
 	9071
 	9116
 	9149
 	9161
 	9164
 	9152
 	9125
 	9082
 	9034
 	8959
 	8884
 	8796
 	8702
 	8599
 	8488
 	8376
 	8262
 	8146
 	8032
 	7920
 	7815
 	7715
 	7626
 	7541
 	7475
 	7420
 	7373
 	7341
 	7324
 	7324
 	7334
 	7367
 	7404
 	7460
 	7526
 	7606
 	7693
 	7788
 	7894
 	8002
 	8116
 	8234
 	8346
 	8462
 	8571
 	8674
 	8775
 	8861
 	8945
 	9015
 	9070
 	9117
 	9145
 	9163
 	9165
 	9155
 	9127
 	9085
 	9032
 	8962
 	8888
 	8797
 	8703
 	8601
 	8491
 	8375
 	8256
 	8147
 	8033
 	7921
 	7815
 	7720
 	7629
 	7550
 	7478
 	7419
 	7374
 	7345
 	7328
 	7325
 	7340
 	7364
 	7406
 	7462
 	7526
 	7601
 	7694
 	7787
 	7894
 	8005
 	8116
 	8231
 	8348
 	8458
 	8568
 	8675
 	8772
 	8863
 	8945
 	9014
 	9072
 	9116
 	9146
 	9160
 	9166
 	9152
 	9125
 	9082
 	9033
 	8960
 	8886
 	8795
 	8699
 	8598
 	8488
 	8376
 	8262
 	8143
 	8034
 	7920
 	7814
 	7719
 	7628
 	7546
 	7474
 	7421
 	7373
 	7341
 	7328
 	7323
 	7337
 	7364
 	7407
 	7459
 	7526
 	7605
 	7693
 	7789
 	7893
 	8003
 	8115
 	8233
 	8347
 	8462
 	8571
 	8672
 	8774
 	8864
 	8944
 	9012
 	9069
 	9114
 	9145
 	9161
 	9165
 	9156
 	9124
 	9085
 	9032
 	8964
 	8887
 	8796
 	8703
 	8595
 	8486
 	8372
 	8260
 	8149
 	8028
 	7921
 	7817
 	7716
 	7628
 	7545
 	7477
 	7418
 	7376
 	7346
 	7329
 	7324
 	7337
 	7369
 	7404
 	7459
 	7529
 	7602
 	7693
 	7789
 	7893
 	8000
 	8116
 	8230
 	8344
 	8461
 	8570
 	8675
 	8775
 	8864
 	8945
 	9013
 	9069
 	9115
 	9146
 	9163
 	9166
 	9154
 	9127
 	9082
 	9034
 	8962
 	8887
 	8796
 	8700
 	8598
 	8489
 	8373
 	8260
 	8147
 	8029
 	7920
 	7814
 	7718
 	7628
 	7547
 	7477
 	7422
 	7374
 	7343
 	7327
 	7323
 	7336
 	7361
 	7404
 	7463
 	7526
 	7602
 	7692
 	7789
 	7894
 	8004
 	8117
 	8232
 	8346
 	8462
 	8569
 	8675
 	8776
 	8862
 	8943
 	9016
 	9068
 	9114
 	9148
 	9161
 	9164
 	9153
 	9126
 	9085
 	9029
 	8959
 	8884
 	8795
 	8701
 	8595
 	8486
 	8372
 	8254
 	8142
 	8030
 	7919
 	7813
 	7716
 	7625
 	7544
 	7475
 	7419
 	7369
 	7342
 	7326
 	7323
 	7336
 	7361
 	7405
 	7458
 	7524
 	7603
 	7692
 	7788
 	7891
 	8001
 	8111
 	8228
 	8349
 	8461
 	8571
 	8675
 	8774
 	8863
 	8945
 	9014
 	9070
 	9115
 	9146
 	9161
 	9168
 	9152
 	9123
 	9084
 	9031
 	8962
 	8885
 	8798
 	8701
 	8596
 	8488
 	8377
 	8262
 	8147
 	8032
 	7919
 	7811
 	7718
 	7628
 	7547
 	7474
 	7419
 	7372
 	7343
 	7325
 	7322
 	7335
 	7363
 	7406
 	7462
 	7524
 	7601
 	7694
 	7789
 	7894
 	8002
 	8114
 	8229
 	8349
 	8459
 	8569
 	8673
 	8773
 	8864
 	8943
 	9013
 	9071
 	9114
 	9148
 	9161
 	9164
 	9153
 	9126
 	9083
 	9032
 	8961
 	8885
 	8796
 	8703
 	8599
 	8489
 	8374
 	8257
 	8144
 	8029
 	7918
 	7818
 	7716
 	7623
 	7545
 	7476
 	7419
 	7373
 	7346
 	7329
 	7326
 	7336
 	7365
 	7407
 	7459
 	7525
 	7604
 	7690
 	7791
 	7893
 	8002
 	8112
 	8233
 	8345
 	8458
 	8568
 	8674
 	8772
 	8862
 	8942
 	9014
 	9069
 	9112
 	9147
 	9159
 	9163
 	9150
 	9120
 	9082
 	9029
 	8960
 	8883
 	8795
 	8701
 	8594
 	8483
 	8371
 	8255
 	8141
 	8027
 	7917
 	7814
 	7715
 	7621
 	7540
 	7474
 	7419
 	7370
 	7341
 	7324
 	7320
 	7334
 	7364
 	7400
 	7457
 	7520
 	7598
 	7689
 	7787
 	7893
 	8000
 	8112
 	8228
 	8344
 	8455
 	8566
 	8673
 	8773
 	8862
 	8939
 	9014
 	9068
 	9112
 	9142
 	9157
 	9165
 	9148
 	9121
 	9082
 	9028
 	8958
 	8882
 	8796
 	8698
 	8598
 	8488
 	8369
 	8258
 	8142
 	8030
 	7920
 
